"term","weight"
"arrived","-61.6078857323"
"hmmmmmm","-12.691397903"
"noodle","195.043227369"
"anybody","-62.8963190674"
"analysis","44.7341150556"
"cheer","13.9573358587"
"edge","3.29434655948"
"inspirational","44.8269470247"
"abilities","-37.4901633682"
"knot","65.2688636438"
"regardless","13.4627575448"
"selamat","23.8712341997"
"prince","110.587976626"
"tables","-58.5405874486"
"loading","-30.6381203213"
"tablet","248.966505064"
"auditions","-48.6504699729"
"workers","14.7196452725"
"complaint","51.7326229062"
"lovin","64.3757707259"
"kasi","-12.3705688359"
"helpful","-60.0815311101"
"mariah","-137.79489865"
"message","16.6419932756"
"kickin","69.7640075756"
"ignore","37.3905093321"
"collect","48.2579069248"
"arthur","152.391789911"
"essential","-43.9434453365"
"ikaw","-38.6971928275"
"fucking","-11.9320515687"
"litter","-14.0596399536"
"3.5","-10.9262379356"
"clown","-71.3874892853"
"wonderland","167.366122347"
"meds","72.6825476732"
"retro","-12.1694325677"
"anne","-1.56262960637"
"prob","42.3396527803"
"anna","76.7094201844"
"zzz","-125.584064839"
"bartender","82.4191351103"
"martin","-22.3223171169"
"zombie","52.3379174694"
"refuses","172.20227887"
"intense","51.0989694287"
"brooklyn","50.7135413095"
"range","-14.2130422186"
"hatred","-95.59208686"
"womens","76.7414301674"
"wanna","13.3795145651"
"auntie","100.576162378"
"mommy","68.0277220297"
"johns","35.6006866182"
"nigga","-90.8455395565"
"impressed","38.3684445662"
"lone","-37.0050264034"
"fast","-16.55730235"
"we're","52.7584149812"
"files","61.9674900573"
"mountains","28.5122212703"
"ka","10.6520569378"
"crank","-261.763248847"
"familia","158.419576438"
"delta","-97.2915401169"
"junior","29.1551057773"
"raising","27.0324434013"
"penguin","-186.362707546"
"4ever","120.362608957"
"fries","-4.09088388787"
"hasn't","27.7154647536"
"stalking","158.164815051"
"homo","-415.916497406"
"highlight","-7.6436144504"
"called","-6.80016450722"
"semua","-25.6882600179"
"freak","73.807831551"
"rediculous","117.661192095"
"warning","-35.6212123609"
"rally","6.33457183308"
"rainbow","108.511723716"
"rainy","65.6055705907"
"peach","223.280688119"
"rains","90.8446553256"
"peace","-10.6360074789"
"towers","-22.8297732918"
"nice","-34.1833014384"
"dale","-45.3048552012"
"noche","-18.7455413"
"users","67.8297865031"
"missin","15.6738769261"
"problems","-25.6171896817"
"helping","-46.2258780529"
"problema","-11.9871562803"
"remix","-55.8815052265"
"vice","-101.898949362"
"gr8","-104.209283026"
"microsoft","-42.7526014227"
"impatient","18.0862697708"
"weights","-18.6388455969"
"karma","53.1199216152"
"buffalo","-7.41781922007"
"once","-10.3846658365"
"mardi","-111.549428285"
"hooks","253.05980471"
"resistance","79.4489567862"
"steve","25.5201113611"
"windy","178.375160136"
"winds","-65.3408511116"
"loyalty","-41.9152982984"
"issues","-5.97625897941"
"simon","-41.3592863204"
"itll","-5.0072697542"
"almighty","-89.3357737126"
"stable","-139.59245138"
"include","55.8182050971"
"wished","-29.9108703365"
"... ...","23.3783823056"
"gina","-29.1506035002"
"heard","-9.38817268407"
"spoon","76.3359073068"
"wishes","16.1684639449"
"drinking","33.1415656941"
">:d","-0.355968666055"
"deals","213.106888873"
"week's","84.7343855168"
"congrats","12.0979036222"
"dealt","-75.279387197"
"you'd","-23.7326088777"
"goodies","61.0476249252"
"wrestling","-202.220366314"
"fold","26.9949015057"
"traveling","8.43732887261"
"reunion","1.27834025934"
"ummm","24.4599357697"
"folk","-40.7784363495"
"tuesdays","-166.895305701"
"labeled","159.253129892"
"man's","110.189293619"
"waiting","23.7453857934"
"capital","-133.931130747"
"desires","-25.0515602508"
"pushing","-43.8639710547"
"youngest","109.808672554"
"explore","84.5517231452"
"sexy","-71.3566166787"
"settling","69.7878647874"
"metro","120.011148217"
"larger","-1.08243964659"
"calvin","-92.5370784269"
"leaving","-9.00621828451"
"engine","-31.0305649406"
"liverpool","-93.3425023972"
"slightest","-182.020103564"
"dad's","80.9066003295"
"daming","-80.0968628933"
"shovel","-40.6480177259"
"spy","-8.84230112253"
"egypt","4.80641208912"
"app","27.628581755"
"confession","-20.8699433501"
"hardy","182.099847018"
"motor","-45.2977428576"
"duck","-53.6797883813"
"combat","-2.42697343349"
"apply","-66.6653185228"
"apa","-34.898954748"
"use","-13.1636868144"
"hahahahaha","-63.5285254767"
"hippie","146.19661649"
"usa","-56.7908166429"
"&","16.0505118177"
"frog","39.778842745"
"procrastinate","31.8125972446"
"few","-15.2585538329"
"porch","32.0400870272"
"impress","-155.825855415"
"infection","81.6994543146"
"sore","-54.6337291802"
"penis","-1.49705703764"
"women","12.5438463279"
"midterm","-72.9738047875"
"anywhere","20.8870536795"
"tat","-6.9625565192"
"bittersweet","-86.0121412202"
"mowing","-302.664363281"
"pad","-36.3738029313"
"tax","21.9025198592"
"dripping","53.2956677575"
"tae","-29.4455255136"
"something","-24.0900787446"
"tan","47.4661941662"
"tao","2.58796233483"
"tai","-9.34298479283"
"sis","89.3754596887"
"sir","-60.434199396"
"united","-2.60838227243"
"syndrome","15.9154823094"
"memorize","165.054737599"
"sit","5.78472740731"
"cardio","174.714287646"
"six","-32.2099073657"
"brian","-24.5132317946"
"instead","87.6023818006"
"toddler","324.337830097"
"panic","95.942117041"
"sin","-18.8584366433"
"sim","63.9195381882"
"tension","57.51879398"
"hazard","67.5446216454"
"abuse","-28.1160810316"
"wrist","2.56316371303"
"hose","-66.8514638879"
"taco","-12.3643739613"
"hahahaha","-28.5409937067"
"somethin","-11.1953270578"
"light","-11.2256154248"
"scrubs","-84.7233217866"
"crawling","37.8500542247"
"necklace","227.099051759"
"looks","-44.4872608799"
"write","23.0723905019"
"glee","-101.33562196"
"ships","7.0295848977"
"choose","90.6339927976"
"orange","21.1082527154"
"covered","-61.73597263"
"freeman","-80.4715578626"
"crash","11.3400679506"
"practice","-8.47148985119"
"invitations","87.7922276455"
"sooooooooooooooooooooooo","-250.967340347"
"republican","-10.5912939464"
"expendables","-273.293255787"
"sinners","74.8076187478"
"articles","12.2503865671"
"edit","21.279185967"
"nfl","-222.97782516"
"feast","84.3700118957"
"sux","-42.8085072997"
"billy","56.7364865815"
"champ","-28.1217845775"
"studios","-106.773027221"
"8)","-62.3818278544"
"related","48.4327785978"
"88","-35.6384878218"
"89","-16.24588871"
"our","10.7139158906"
"80","-13.769611305"
"86","-40.2293047874"
"87","-5.4129760631"
"85","34.6457151215"
"category","20.5151231015"
"crashes","-11.4537458607"
"keepsake","194.656781953"
"supports","-49.9121109895"
"dive","-25.5994739181"
"o.o","-6.29345232084"
"dictionary","-47.814368602"
"ipod","-47.3174087775"
"8d","103.112337549"
"york","38.1912533306"
"rejoice","54.0101854305"
"8p","-3.32805323993"
"hunny","-14.0605357041"
"g","1.03832289978"
"conversation","-30.9607779756"
"4th","-12.1727355556"
"adrian","-48.4074627569"
"hence","-40.575836403"
"biting","-79.7939551881"
"sew","350.036262947"
"*","6.96492569708"
"echo","-41.7270380114"
"twat","-93.4138808852"
"twas","-79.5472370221"
"doesn't","1.73901186303"
"intention","156.779242563"
"unknown","60.1438235255"
"myspace","-15.9329123294"
"accent","44.8982540097"
"their","20.9603348431"
"1500","-144.355600056"
"god's","13.0003916841"
"academy","28.4414018206"
"doomed","34.241824291"
"shallow","-94.709851547"
"debate","7.62858049721"
"regards","-115.85768774"
"july","14.5487266175"
"noses","-29.9581932803"
"holland","-90.7915505289"
"boring","-74.8742841821"
"riches","-216.467708178"
"tommy","39.3452752156"
"manly","-199.382855472"
"1.5","-175.042504471"
"clip","-27.133056845"
"teenagers","27.7213870371"
"afraid","-19.6600812926"
"agency","-62.9736727895"
"bagel","45.8530595028"
"which","-13.0915380147"
"asshole","-113.839941602"
"=","-1.08957215312"
"youuuu","90.7933088386"
"clash","-113.877153536"
"knees","-10.6132382396"
"petrol","-239.624603313"
"who","14.9186307854"
"wht","34.6790636604"
"highschool","-89.4126589733"
"why","-2.45120012794"
"deny","-42.806287813"
"refreshing","-50.0552276882"
"strawberries","52.2152728836"
"chances","56.9920300863"
"tagged","-37.9057386777"
"planning","8.31656777074"
"filthy","-1.97753331279"
"pleased","40.904772573"
"ha","9.6186207302"
"craziness","174.628086489"
"lemme","-11.8197495499"
"local","-16.0399733698"
"workin","-65.3188888464"
"watching","28.5140251868"
"mainly","-201.374102698"
"flirting","-169.316525667"
"woooooo","43.0718740125"
"ones","12.3131238621"
"champions","-154.117781633"
"chips","-54.5770333072"
"champagne","124.66877149"
"qu","28.5476374524"
"brain","68.1168239765"
"married","72.5560228008"
"11am","69.2115149794"
"generations","106.487016573"
"view","-21.8866691256"
"grrrrr","44.3963795645"
"freinds","-119.516692207"
"violet","-31.9895401087"
"closer","-49.7197640952"
"closes","158.253886686"
"closet","27.1829245867"
"meatballs","-14.5609946348"
"superb","6.01616735969"
"closed","-40.6684463542"
"frustrated","-27.3946583638"
"pants","46.8419061348"
"exam","-20.0407601379"
"opening","-24.3600166402"
"joy","47.4844000823"
"job","18.0294187347"
"spoil","-8.71457179143"
"jog","-61.8733277838"
"swift","-81.568471957"
"april","54.2950803443"
"atleast","-33.6603770932"
"safely","-44.7873569028"
"hehehe","-12.3509400324"
"wala","-25.7014018725"
"wall","-4.50207679958"
"makin","20.9754771791"
"galing","-43.6415215499"
"walk","-3.99585407398"
"taong","26.7054436349"
"respect","-49.452161148"
"x_x","-88.9424159351"
"bbm","-116.723081997"
"decent","-100.743208344"
"hunters","30.2485691837"
"bbc","-66.9442872195"
"730","-200.230821423"
"hindi","27.8146768512"
"bbq","-51.062659738"
"mike","8.08474365325"
"tissues","2.99897364784"
"sufficient","155.34495981"
"hmm","-10.2473046262"
"gathering","101.370667719"
"present","-25.8790008575"
"erin","38.6468768905"
"unlike","-35.124015832"
"fearful","266.915162044"
"choices","34.0729626992"
"stunning","-97.9117532347"
"wild","49.4542425295"
"~","4.7816511384"
"thus","-69.2006502602"
"encouragement","28.2917076455"
"draining","132.720855695"
"thug","-56.1721514333"
"kissed","-2.37418456621"
"perhaps","4.76614567145"
"vintage","-35.8324177437"
"cross","-7.21042535147"
"unite","-154.579451834"
"jenna","-38.9542684973"
"member","13.2631032371"
"units","-156.382570544"
"gets","-6.50749203278"
"tomatoes","135.19275267"
"difficult","51.0469078544"
"slave","-50.4132045117"
"retarded","-32.1475251649"
"diploma","89.2333762957"
"romeo","76.5894678202"
"beast","-55.8605561547"
"gurls","186.704328554"
"student","6.15233725709"
"collar","-170.807096166"
"warming","-45.2989445221"
"arse","20.2099609"
"approve","99.5728504411"
"contest","135.77882788"
"fighting","2.85451297979"
"gutted","144.865268043"
"english","-15.6749094009"
"patty","-13.8899312329"
"realised","-56.9917571519"
"cried","129.10536894"
"percent","-59.3170587137"
"should've","-10.0446550581"
"cries","-6.00337052343"
"fishing","-38.3302952001"
"illinois","-64.3036623483"
"lettuce","49.5133950609"
"happiness","0.402106347428"
"consume","65.5236898042"
"smith","-39.1810500128"
"discuss","-33.7380550326"
"other","-17.737904681"
"halo","1.182891156"
"sick","68.0373503719"
"myth","89.0429891959"
"who's","-20.4564746739"
"know","4.50515974696"
"press","-32.6981026239"
"coincidence","-176.444856388"
"tryouts","4.6897971268"
"miami","-38.091499557"
"loses","-80.8129253293"
"january","20.9712642414"
"wonders","-80.0938080496"
"because","21.6883468106"
"scared","47.7069998699"
"church","-60.8139001704"
"searching","-53.2703802555"
"tumblr","16.2856228833"
"growth","12.4141294965"
"empire","-63.2858492508"
"blade","-50.0340379399"
"lead","-40.5193009847"
"leak","-231.836989141"
"leah","52.2008072058"
"14th","25.4563927781"
"earrings","504.685659968"
"patiently","85.0798148263"
"leader","-30.2426771522"
"slut","46.4384833329"
"murdered","172.598602573"
"mite","-37.8352943801"
"rare","28.7325856954"
"carried","8.56420053068"
"getting","6.23168036823"
"universe","-46.2213925302"
"shipping","-62.727216762"
"swear","53.56308112"
"owl","33.1546569972"
"own","44.9286569359"
"loner","113.538072732"
"fundraiser","150.945561328"
"pajamas","138.291967781"
"weather","-28.754420076"
"promise","-19.8322012781"
"crave","148.459108342"
"transfer","-11.0984761057"
"appt","237.521678115"
"apps","23.0270254552"
"kang","-73.9628445848"
"dynamite","-57.8358175682"
"i've","-2.38009513534"
"bitches","12.3242587256"
"volume","-58.5634535885"
"granny","31.3468038726"
"squeeze","-30.5720704537"
"made","-18.0540616295"
"arnt","42.541692544"
"whether","11.8289911292"
"bck","65.6922717768"
"record","-55.5205854445"
"below","-9.62147605254"
"cake","31.9580335114"
"faggot","-132.876971105"
"cmon","-69.7960572084"
"jenny","84.986614362"
"meaningless","29.8486157426"
"goodness","158.311898863"
"reflecting","-48.50054399"
"champion","-115.998775562"
"incredible","-106.449043706"
"boot","56.8299265936"
"book","38.5142389049"
"boom","-81.5175844815"
"branch","-0.796406850736"
"booo","220.184724232"
"boob","137.903144488"
"incredibly","73.9364944005"
"junk","-88.1677143438"
"kinds","63.2433290909"
"june","70.6260940263"
"margaret","91.914931556"
"kinda","-18.3144548224"
"tomoz","-32.7950399987"
"awake","5.07915563186"
